T:	[18:55:54:372829]	*IDN?	R:	[18:55:54:513989]	ROBOT_PREMO, V1.0
T:	[19:29:26:586801]	STATE?	R:	[19:29:26:592047]	0
T:	[19:29:26:890759]	STATE?	R:	[19:29:26:890943]	0
T:	[19:29:27:195075]	STATE?	R:	[19:29:27:195208]	0
T:	[19:29:27:500968]	STATE?	R:	[19:29:27:511535]	0
T:	[19:29:27:811837]	STATE?	R:	[19:29:27:837739]	0
T:	[19:29:28:123161]	STATE?	R:	[19:29:28:143655]	0
T:	[19:29:28:429365]	STATE?	R:	[19:29:28:439831]	0
T:	[19:29:28:759623]	STATE?	R:	[19:29:28:785393]	0
T:	[19:29:29:065804]	STATE?	R:	[19:29:29:065940]	0
T:	[19:29:29:369743]	STATE?	R:	[19:29:29:369878]	0
T:	[19:29:29:675246]	STATE?	R:	[19:29:29:675376]	0
T:	[19:29:29:979097]	STATE?	R:	[19:29:29:979529]	0
T:	[19:29:30:286141]	STATE?	R:	[19:29:30:286272]	0
T:	[19:29:30:594699]	STATE?	R:	[19:29:30:594841]	0
T:	[19:29:30:898894]	STATE?	R:	[19:29:30:904123]	0
T:	[19:29:31:203826]	STATE?	R:	[19:29:31:209049]	0
T:	[19:29:31:515636]	STATE?	R:	[19:29:31:520846]	0
T:	[19:29:31:820831]	STATE?	R:	[19:29:31:826060]	0
T:	[19:29:32:131755]	STATE?	R:	[19:29:32:136996]	0
T:	[19:29:32:437120]	STATE?	R:	[19:29:32:437259]	0
T:	[19:29:32:746539]	STATE?	R:	[19:29:32:756830]	0
T:	[19:29:33:052891]	STATE?	R:	[19:29:33:068554]	0
T:	[19:29:33:379574]	STATE?	R:	[19:29:33:379725]	0
T:	[19:29:33:689019]	STATE?	R:	[19:29:33:689152]	0
T:	[19:29:33:994961]	STATE?	R:	[19:29:33:995110]	0
T:	[19:29:34:307479]	STATE?	R:	[19:29:34:318235]	0
T:	[19:29:34:632307]	STATE?	R:	[19:29:34:653180]	0
T:	[19:29:34:948384]	STATE?	R:	[19:29:34:948516]	0
T:	[19:29:35:254499]	STATE?	R:	[19:29:35:254642]	0
T:	[19:29:35:571673]	STATE?	R:	[19:29:35:582044]	0
T:	[19:29:35:878964]	STATE?	R:	[19:29:35:889352]	0
T:	[19:29:36:185089]	STATE?	R:	[19:29:36:238170]	0
T:	[19:29:36:486875]	STATE?	R:	[19:29:36:487034]	0
T:	[19:29:36:804536]	STATE?	R:	[19:29:36:804676]	0
T:	[19:29:37:105593]	STATE?	R:	[19:29:37:121280]	0
T:	[19:29:37:450715]	STATE?	R:	[19:29:37:466020]	0
T:	[19:29:37:759544]	STATE?	R:	[19:29:37:770181]	0
T:	[19:29:38:064356]	STATE?	R:	[19:29:38:069579]	0
T:	[19:29:38:367074]	STATE?	R:	[19:29:38:367214]	0
T:	[19:29:38:668292]	STATE?	R:	[19:29:38:668450]	0
T:	[19:29:38:974221]	STATE?	R:	[19:29:38:979428]	0
T:	[19:29:39:282291]	STATE?	R:	[19:29:39:282437]	0
T:	[19:29:39:584963]	STATE?	R:	[19:29:39:585106]	0
T:	[19:29:39:890803]	STATE?	R:	[19:29:39:890946]	0
T:	[19:29:40:237612]	STATE?	R:	[19:29:40:279400]	0
T:	[19:29:40:548709]	STATE?	R:	[19:29:40:548843]	0
T:	[19:29:40:853430]	STATE?	R:	[19:29:40:864139]	0
T:	[19:29:41:156154]	STATE?	R:	[19:29:41:161379]	0
T:	[19:29:41:467674]	STATE?	R:	[19:29:41:472901]	0
T:	[19:29:41:772405]	STATE?	R:	[19:29:41:803082]	0
T:	[19:29:42:078921]	STATE?	R:	[19:29:42:084155]	0
T:	[19:29:42:382657]	STATE?	R:	[19:29:42:387883]	0
T:	[19:29:42:683375]	STATE?	R:	[19:29:42:688592]	0
T:	[19:29:42:992201]	STATE?	R:	[19:29:42:997421]	0
T:	[19:29:43:307232]	STATE?	R:	[19:29:43:312594]	0
T:	[19:29:43:613703]	STATE?	R:	[19:29:43:618937]	0
T:	[19:29:43:916161]	STATE?	R:	[19:29:43:916289]	0
T:	[19:29:44:230252]	STATE?	R:	[19:29:44:237493]	0
T:	[19:29:44:536437]	STATE?	R:	[19:29:44:536584]	0
T:	[19:29:44:841209]	STATE?	R:	[19:29:44:841346]	0
T:	[19:29:45:147167]	STATE?	R:	[19:29:45:147303]	0
T:	[19:29:45:456715]	STATE?	R:	[19:29:45:467330]	0
T:	[19:29:45:762842]	STATE?	R:	[19:29:45:768173]	0
T:	[19:29:46:064879]	STATE?	R:	[19:29:46:070107]	0
T:	[19:29:46:376357]	STATE?	R:	[19:29:46:376768]	0
T:	[19:29:46:679758]	STATE?	R:	[19:29:46:685066]	0
T:	[19:29:46:988724]	STATE?	R:	[19:29:46:988853]	0
T:	[19:29:47:290689]	STATE?	R:	[19:29:47:291010]	0
T:	[19:29:47:613004]	STATE?	R:	[19:29:47:618300]	0
T:	[19:29:47:923539]	STATE?	R:	[19:29:47:928750]	0
T:	[19:29:48:236452]	STATE?	R:	[19:29:48:249882]	0
T:	[19:29:48:544599]	STATE?	R:	[19:29:48:549837]	0
T:	[19:29:48:851741]	STATE?	R:	[19:29:48:856964]	0
T:	[19:29:49:156331]	STATE?	R:	[19:29:49:171842]	0
T:	[19:29:49:463120]	STATE?	R:	[19:29:49:473574]	0
T:	[19:29:49:766634]	STATE?	R:	[19:29:49:771879]	0
T:	[19:29:50:078718]	STATE?	R:	[19:29:50:078861]	0
T:	[19:29:50:387203]	STATE?	R:	[19:29:50:398427]	0
T:	[19:29:50:691655]	STATE?	R:	[19:29:50:697124]	0
T:	[19:29:50:996289]	STATE?	R:	[19:29:50:996433]	0
T:	[19:29:51:310544]	STATE?	R:	[19:29:51:310872]	0
T:	[19:29:51:626628]	STATE?	R:	[19:29:51:626769]	0
T:	[19:29:51:936741]	STATE?	R:	[19:29:51:936900]	0
T:	[19:29:52:239302]	STATE?	R:	[19:29:52:244526]	0
T:	[19:29:52:543943]	STATE?	R:	[19:29:52:554466]	0
T:	[19:29:52:853958]	STATE?	R:	[19:29:52:859175]	0
T:	[19:29:53:157191]	STATE?	R:	[19:29:53:157367]	0
T:	[19:29:53:462093]	STATE?	R:	[19:29:53:462225]	0
T:	[19:29:53:768021]	STATE?	R:	[19:29:53:778338]	0
T:	[19:29:54:070758]	STATE?	R:	[19:29:54:070926]	0
T:	[19:29:54:376401]	STATE?	R:	[19:29:54:376535]	0
T:	[19:29:54:687409]	STATE?	R:	[19:29:54:712970]	0
T:	[19:29:54:998132]	STATE?	R:	[19:29:54:998267]	0
T:	[19:29:55:302925]	STATE?	R:	[19:29:55:308205]	0
T:	[19:29:55:607453]	STATE?	R:	[19:29:55:607590]	0
T:	[19:29:55:930131]	STATE?	R:	[19:29:55:930292]	0
T:	[19:29:56:245663]	STATE?	R:	[19:29:56:250925]	0
T:	[19:29:56:549321]	STATE?	R:	[19:29:56:549463]	0
T:	[19:29:56:870788]	STATE?	R:	[19:29:56:891587]	0
T:	[19:29:57:182186]	STATE?	R:	[19:29:57:190440]	0
T:	[19:29:57:486837]	STATE?	R:	[19:29:57:492299]	0
T:	[19:29:57:792990]	STATE?	R:	[19:29:57:803285]	0
T:	[19:29:58:097185]	STATE?	R:	[19:29:58:112572]	0
T:	[19:29:58:405328]	STATE?	R:	[19:29:58:421097]	0
T:	[19:29:58:731702]	STATE?	R:	[19:29:58:731846]	0
T:	[19:29:59:035552]	STATE?	R:	[19:29:59:035698]	0
T:	[19:29:59:341668]	STATE?	R:	[19:29:59:346960]	0
T:	[19:29:59:661506]	STATE?	R:	[19:29:59:661719]	0
T:	[19:29:59:967106]	STATE?	R:	[19:29:59:977276]	0
T:	[19:30:00:274638]	STATE?	R:	[19:30:00:279870]	0
T:	[19:30:00:581090]	STATE?	R:	[19:30:00:586314]	0
T:	[19:30:00:890961]	STATE?	R:	[19:30:00:896189]	0
T:	[19:30:01:208609]	STATE?	R:	[19:30:01:246537]	0
T:	[19:30:01:516425]	STATE?	R:	[19:30:01:516559]	0
T:	[19:30:01:820339]	STATE?	R:	[19:30:01:831569]	0
T:	[19:30:02:127460]	STATE?	R:	[19:30:02:127652]	0
T:	[19:30:02:440655]	STATE?	R:	[19:30:02:445870]	0
T:	[19:30:02:743198]	STATE?	R:	[19:30:02:748678]	0
T:	[19:30:03:065484]	STATE?	R:	[19:30:03:075684]	0
T:	[19:30:03:371636]	STATE?	R:	[19:30:03:371766]	0
T:	[19:30:03:679196]	STATE?	R:	[19:30:03:679331]	0
T:	[19:30:04:035689]	STATE?	R:	[19:30:04:035836]	0
T:	[19:30:04:341034]	STATE?	R:	[19:30:04:346333]	0
T:	[19:30:04:648944]	STATE?	R:	[19:30:04:649082]	0
T:	[19:30:04:986149]	STATE?	R:	[19:30:05:000629]	0
T:	[19:30:05:300927]	STATE?	R:	[19:30:05:301062]	0
T:	[19:30:05:603191]	STATE?	R:	[19:30:05:603331]	0
T:	[19:30:05:908366]	STATE?	R:	[19:30:05:908504]	0
T:	[19:30:06:216732]	STATE?	R:	[19:30:06:222394]	0
T:	[19:30:06:522742]	STATE?	R:	[19:30:06:543765]	0
T:	[19:30:06:849426]	STATE?	R:	[19:30:06:849783]	0
T:	[19:30:07:160195]	STATE?	R:	[19:30:07:164709]	0
T:	[19:30:07:475437]	STATE?	R:	[19:30:07:475570]	0
T:	[19:30:07:786170]	STATE?	R:	[19:30:07:786305]	0
T:	[19:30:08:099117]	STATE?	R:	[19:30:08:099255]	0
T:	[19:30:08:405828]	STATE?	R:	[19:30:08:411106]	0
T:	[19:30:08:708461]	STATE?	R:	[19:30:08:714120]	0
T:	[19:30:09:014581]	STATE?	R:	[19:30:09:014716]	0
T:	[19:30:09:316008]	STATE?	R:	[19:30:09:316167]	0
T:	[19:30:09:631569]	STATE?	R:	[19:30:09:631701]	0
T:	[19:30:09:933103]	STATE?	R:	[19:30:09:933289]	0
T:	[19:30:10:235506]	STATE?	R:	[19:30:10:235639]	0
T:	[19:30:10:541585]	STATE?	R:	[19:30:10:541730]	0
T:	[19:30:10:857443]	STATE?	R:	[19:30:10:857577]	0
T:	[19:30:11:158494]	STATE?	R:	[19:30:11:158627]	0
T:	[19:30:11:472248]	STATE?	R:	[19:30:11:472586]	0
T:	[19:30:11:827695]	STATE?	R:	[19:30:11:827841]	0
T:	[19:30:12:137205]	STATE?	R:	[19:30:12:142426]	0
T:	[19:30:12:441092]	STATE?	R:	[19:30:12:446389]	0
T:	[19:30:12:764415]	STATE?	R:	[19:30:12:764552]	0
T:	[19:30:13:083809]	STATE?	R:	[19:30:13:089034]	0
T:	[19:30:13:406568]	STATE?	R:	[19:30:13:412038]	0
T:	[19:30:13:715736]	STATE?	R:	[19:30:13:721243]	0
T:	[19:30:14:019257]	STATE?	R:	[19:30:14:019408]	0
T:	[19:30:14:322223]	STATE?	R:	[19:30:14:322675]	0
T:	[19:30:14:635324]	STATE?	R:	[19:30:14:635456]	0
T:	[19:30:14:962247]	STATE?	R:	[19:30:14:982591]	0
T:	[19:30:15:274470]	STATE?	R:	[19:30:15:295028]	0
T:	[19:30:15:577074]	STATE?	R:	[19:30:15:582276]	0
T:	[19:30:15:885228]	STATE?	R:	[19:30:15:885360]	0
T:	[19:30:16:190531]	STATE?	R:	[19:30:16:215968]	0
T:	[19:30:16:507055]	STATE?	R:	[19:30:16:517411]	0
T:	[19:30:16:813640]	STATE?	R:	[19:30:16:818907]	0
T:	[19:30:17:128502]	STATE?	R:	[19:30:17:128631]	0
T:	[19:30:17:436325]	STATE?	R:	[19:30:17:441556]	0
T:	[19:30:17:762035]	STATE?	R:	[19:30:17:762165]	0
T:	[19:30:18:073148]	STATE?	R:	[19:30:18:073285]	0
T:	[19:30:18:378524]	STATE?	R:	[19:30:18:378674]	0
T:	[19:30:18:680498]	STATE?	R:	[19:30:18:680635]	0
T:	[19:30:18:997542]	STATE?	R:	[19:30:18:997680]	0
T:	[19:30:19:303435]	STATE?	R:	[19:30:19:303609]	0
T:	[19:30:19:606013]	STATE?	R:	[19:30:19:611254]	0
T:	[19:30:19:914001]	STATE?	R:	[19:30:19:924203]	0
T:	[19:30:20:217906]	STATE?	R:	[19:30:20:228026]	0
T:	[19:30:20:519152]	STATE?	R:	[19:30:20:519411]	0
T:	[19:30:20:826491]	STATE?	R:	[19:30:20:826631]	0
T:	[19:30:21:128476]	STATE?	R:	[19:30:21:128604]	0
T:	[19:30:21:430088]	STATE?	R:	[19:30:21:430223]	0
T:	[19:30:21:738582]	STATE?	R:	[19:30:21:738740]	0
T:	[19:30:22:043167]	STATE?	R:	[19:30:22:048382]	0
T:	[19:30:22:345414]	STATE?	R:	[19:30:22:345552]	0
T:	[19:30:22:647232]	STATE?	R:	[19:30:22:647360]	0
T:	[19:30:22:962115]	STATE?	R:	[19:30:22:967569]	0
T:	[19:30:23:267894]	STATE?	R:	[19:30:23:273106]	0
T:	[19:30:23:573279]	STATE?	R:	[19:30:23:578490]	0
T:	[19:30:23:876874]	STATE?	R:	[19:30:23:887214]	0
T:	[19:30:24:182173]	STATE?	R:	[19:30:24:194503]	0
T:	[19:30:24:489690]	STATE?	R:	[19:30:24:495486]	0
T:	[19:30:24:794977]	STATE?	R:	[19:30:24:795128]	0
T:	[19:30:25:126670]	STATE?	R:	[19:30:25:142399]	0
T:	[19:30:25:430947]	STATE?	R:	[19:30:25:431085]	0
T:	[19:30:25:743013]	STATE?	R:	[19:30:25:758563]	0
T:	[19:30:26:056502]	STATE?	R:	[19:30:26:061818]	0
T:	[19:30:26:361370]	STATE?	R:	[19:30:26:366605]	0
T:	[19:30:26:662802]	STATE?	R:	[19:30:26:668036]	0
T:	[19:30:26:973850]	STATE?	R:	[19:30:26:974029]	0
T:	[19:30:27:279080]	STATE?	R:	[19:30:27:279387]	0
T:	[19:30:27:581338]	STATE?	R:	[19:30:27:587796]	0
T:	[19:30:27:892513]	STATE?	R:	[19:30:27:918152]	0
T:	[19:30:28:228977]	STATE?	R:	[19:30:28:229732]	0
T:	[19:30:28:530844]	STATE?	R:	[19:30:28:561229]	0
T:	[19:30:28:840918]	STATE?	R:	[19:30:28:846143]	0
T:	[19:30:29:143934]	STATE?	R:	[19:30:29:149156]	0
T:	[19:30:29:447296]	STATE?	R:	[19:30:29:452531]	0
T:	[19:30:29:758144]	STATE?	R:	[19:30:29:758295]	0
T:	[19:30:30:066010]	STATE?	R:	[19:30:30:086538]	0
T:	[19:30:30:383507]	STATE?	R:	[19:30:30:388768]	0
T:	[19:30:30:688159]	STATE?	R:	[19:30:30:688364]	0
T:	[19:30:30:991385]	STATE?	R:	[19:30:30:992665]	0
T:	[19:30:31:292859]	STATE?	R:	[19:30:31:298099]	0
T:	[19:30:31:601993]	STATE?	R:	[19:30:31:602139]	0
T:	[19:30:31:909942]	STATE?	R:	[19:30:31:915170]	0
T:	[19:30:32:217544]	STATE?	R:	[19:30:32:243214]	0
T:	[19:30:32:521620]	STATE?	R:	[19:30:32:537489]	0
T:	[19:30:32:829790]	STATE?	R:	[19:30:32:855237]	0
T:	[19:30:33:134519]	STATE?	R:	[19:30:33:144962]	0
T:	[19:30:33:437744]	STATE?	R:	[19:30:33:438043]	0
T:	[19:30:33:747228]	STATE?	R:	[19:30:33:752706]	0
T:	[19:30:34:048534]	STATE?	R:	[19:30:34:048678]	0
T:	[19:30:34:351826]	STATE?	R:	[19:30:34:357056]	0
T:	[19:30:34:659339]	STATE?	R:	[19:30:34:665397]	0
T:	[19:30:34:964922]	STATE?	R:	[19:30:34:970169]	0
T:	[19:30:35:266298]	STATE?	R:	[19:30:35:282164]	0
T:	[19:30:35:568853]	STATE?	R:	[19:30:35:574108]	0
T:	[19:30:35:877997]	STATE?	R:	[19:30:35:883287]	0
T:	[19:30:36:188454]	STATE?	R:	[19:30:36:193703]	0
T:	[19:30:36:504823]	STATE?	R:	[19:30:36:520289]	0
T:	[19:30:36:810252]	STATE?	R:	[19:30:36:810410]	0
T:	[19:30:37:111526]	STATE?	R:	[19:30:37:116915]	0
T:	[19:30:37:423493]	STATE?	R:	[19:30:37:423651]	0
T:	[19:30:37:734110]	STATE?	R:	[19:30:37:734435]	0
T:	[19:30:38:036996]	STATE?	R:	[19:30:38:042319]	0
T:	[19:30:38:341813]	STATE?	R:	[19:30:38:347336]	0
T:	[19:30:38:653975]	STATE?	R:	[19:30:38:654125]	0
T:	[19:30:38:963110]	STATE?	R:	[19:30:38:968377]	0
T:	[19:30:39:279600]	STATE?	R:	[19:30:39:279795]	0
T:	[19:30:39:589526]	STATE?	R:	[19:30:39:589669]	0
T:	[19:30:39:900373]	STATE?	R:	[19:30:39:910793]	0
T:	[19:30:40:216417]	STATE?	R:	[19:30:40:247402]	0
T:	[19:30:40:519486]	STATE?	R:	[19:30:40:519625]	0
T:	[19:30:40:824695]	STATE?	R:	[19:30:40:829934]	0
T:	[19:30:41:138154]	STATE?	R:	[19:30:41:138313]	0
T:	[19:30:41:444507]	STATE?	R:	[19:30:41:450077]	0
T:	[19:30:41:750860]	STATE?	R:	[19:30:41:761174]	0
T:	[19:30:42:060645]	STATE?	R:	[19:30:42:066097]	0
T:	[19:30:42:365307]	STATE?	R:	[19:30:42:370541]	0
T:	[19:30:42:668622]	STATE?	R:	[19:30:42:669036]	0
T:	[19:30:42:977643]	STATE?	R:	[19:30:43:003359]	0
T:	[19:30:43:284898]	STATE?	R:	[19:30:43:285143]	0
T:	[19:30:43:595030]	STATE?	R:	[19:30:43:595174]	0
T:	[19:30:43:900291]	STATE?	R:	[19:30:43:900441]	0
T:	[19:30:44:234196]	STATE?	R:	[19:30:44:239646]	0
T:	[19:30:44:540361]	STATE?	R:	[19:30:44:540514]	0
T:	[19:30:44:843684]	STATE?	R:	[19:30:44:848939]	0
T:	[19:30:45:154729]	STATE?	R:	[19:30:45:154872]	0
T:	[19:30:45:469421]	STATE?	R:	[19:30:45:484980]	0
T:	[19:30:45:772357]	STATE?	R:	[19:30:45:772500]	0
T:	[19:30:46:078574]	STATE?	R:	[19:30:46:083881]	0
T:	[19:30:46:379762]	STATE?	R:	[19:30:46:390530]	0
T:	[19:30:46:713152]	STATE?	R:	[19:30:46:739032]	0
T:	[19:30:47:015214]	STATE?	R:	[19:30:47:020445]	0
T:	[19:30:47:319829]	STATE?	R:	[19:30:47:335198]	0
T:	[19:30:47:627585]	STATE?	R:	[19:30:47:638058]	0
T:	[19:30:47:934546]	STATE?	R:	[19:30:47:939775]	0
T:	[19:30:48:242373]	STATE?	R:	[19:30:48:242521]	0
T:	[19:30:48:555942]	STATE?	R:	[19:30:48:561424]	0
T:	[19:30:48:866773]	STATE?	R:	[19:30:48:872273]	0
T:	[19:30:49:172791]	STATE?	R:	[19:30:49:172943]	0
T:	[19:30:49:477803]	STATE?	R:	[19:30:49:483014]	0
T:	[19:30:49:788350]	STATE?	R:	[19:30:49:788483]	0
T:	[19:30:50:094969]	STATE?	R:	[19:30:50:115761]	0
T:	[19:30:50:416207]	STATE?	R:	[19:30:50:416355]	0
T:	[19:30:50:726196]	STATE?	R:	[19:30:50:726513]	0
T:	[19:30:51:040269]	STATE?	R:	[19:30:51:040424]	0
T:	[19:30:51:348646]	STATE?	R:	[19:30:51:348798]	0
T:	[19:30:51:651838]	STATE?	R:	[19:30:51:651973]	0
T:	[19:30:51:960223]	STATE?	R:	[19:30:51:960358]	0
T:	[19:30:52:265472]	STATE?	R:	[19:30:52:276068]	0
T:	[19:30:52:570671]	STATE?	R:	[19:30:52:575894]	0
T:	[19:30:52:876080]	STATE?	R:	[19:30:52:881291]	0
T:	[19:30:53:185485]	STATE?	R:	[19:30:53:190790]	0
T:	[19:30:53:489426]	STATE?	R:	[19:30:53:489557]	0
T:	[19:30:53:793831]	STATE?	R:	[19:30:53:793967]	0
T:	[19:30:54:096024]	STATE?	R:	[19:30:54:101304]	0
T:	[19:30:54:408710]	STATE?	R:	[19:30:54:408843]	0
T:	[19:30:54:710203]	STATE?	R:	[19:30:54:710486]	0
T:	[19:30:55:011586]	STATE?	R:	[19:30:55:016802]	0
T:	[19:30:55:316178]	STATE?	R:	[19:30:55:316334]	0
T:	[19:30:55:619049]	STATE?	R:	[19:30:55:624495]	0
T:	[19:30:55:924946]	STATE?	R:	[19:30:55:930463]	0
T:	[19:30:56:228036]	STATE?	R:	[19:30:56:228170]	0
T:	[19:30:56:542853]	STATE?	R:	[19:30:56:542998]	0
T:	[19:30:56:849655]	STATE?	R:	[19:30:56:860058]	0
T:	[19:30:57:151626]	STATE?	R:	[19:30:57:156841]	0
T:	[19:30:57:468944]	STATE?	R:	[19:30:57:474215]	0
T:	[19:30:57:779803]	STATE?	R:	[19:30:57:779985]	0
T:	[19:30:58:089901]	STATE?	R:	[19:30:58:090037]	0
T:	[19:30:58:393177]	STATE?	R:	[19:30:58:399285]	0
T:	[19:30:58:699361]	STATE?	R:	[19:30:58:699492]	0
T:	[19:30:59:011764]	STATE?	R:	[19:30:59:011906]	0
T:	[19:30:59:320051]	STATE?	R:	[19:30:59:320528]	0
T:	[19:30:59:622908]	STATE?	R:	[19:30:59:623042]	0
T:	[19:30:59:927776]	STATE?	R:	[19:30:59:927969]	0
T:	[19:31:00:232339]	STATE?	R:	[19:31:00:252835]	0
T:	[19:31:00:540978]	STATE?	R:	[19:31:00:546191]	0
T:	[19:31:00:855330]	STATE?	R:	[19:31:00:860545]	0
T:	[19:31:01:160125]	STATE?	R:	[19:31:01:160309]	0
T:	[19:31:01:476305]	STATE?	R:	[19:31:01:486470]	0
T:	[19:31:01:780750]	STATE?	R:	[19:31:01:796312]	0
T:	[19:31:02:083034]	STATE?	R:	[19:31:02:088520]	0
T:	[19:31:02:388366]	STATE?	R:	[19:31:02:388554]	0
T:	[19:31:02:699346]	STATE?	R:	[19:31:02:704748]	0
T:	[19:31:03:005323]	STATE?	R:	[19:31:03:005469]	0
T:	[19:31:03:311620]	STATE?	R:	[19:31:03:317001]	0
T:	[19:31:03:640818]	STATE?	R:	[19:31:03:640962]	0
T:	[19:31:03:948548]	STATE?	R:	[19:31:03:953783]	0
T:	[19:31:04:253856]	STATE?	R:	[19:31:04:259074]	0
T:	[19:31:04:569839]	STATE?	R:	[19:31:04:570207]	0
T:	[19:31:04:874415]	STATE?	R:	[19:31:04:884563]	0
T:	[19:31:05:177935]	STATE?	R:	[19:31:05:178067]	0
T:	[19:31:05:488679]	STATE?	R:	[19:31:05:504092]	0
T:	[19:31:05:797724]	STATE?	R:	[19:31:05:808337]	0
T:	[19:31:06:108087]	STATE?	R:	[19:31:06:108227]	0
T:	[19:31:06:415075]	STATE?	R:	[19:31:06:415212]	0
T:	[19:31:06:723495]	STATE?	R:	[19:31:06:733735]	0
T:	[19:31:07:026523]	STATE?	R:	[19:31:07:031767]	0
T:	[19:31:07:342752]	STATE?	R:	[19:31:07:347977]	0
T:	[19:31:07:645578]	STATE?	R:	[19:31:07:650798]	0
T:	[19:31:07:955890]	STATE?	R:	[19:31:07:956027]	0
T:	[19:31:08:265465]	STATE?	R:	[19:31:08:301567]	0
T:	[19:31:08:577162]	STATE?	R:	[19:31:08:577308]	0
T:	[19:31:08:881037]	STATE?	R:	[19:31:08:886410]	0
T:	[19:31:09:201038]	STATE?	R:	[19:31:09:201172]	0
T:	[19:31:09:512253]	STATE?	R:	[19:31:09:517780]	0
T:	[19:31:09:828221]	STATE?	R:	[19:31:09:828360]	0
T:	[19:31:10:133334]	STATE?	R:	[19:31:10:133471]	0
T:	[19:31:10:439466]	STATE?	R:	[19:31:10:444911]	0
T:	[19:31:10:760010]	STATE?	R:	[19:31:10:760160]	0
T:	[19:31:11:064331]	STATE?	R:	[19:31:11:064511]	0
T:	[19:31:11:367088]	STATE?	R:	[19:31:11:372319]	0
T:	[19:31:11:668724]	STATE?	R:	[19:31:11:673955]	0
T:	[19:31:11:974349]	STATE?	R:	[19:31:11:979592]	0
T:	[19:31:12:276800]	STATE?	R:	[19:31:12:287168]	0
T:	[19:31:12:581883]	STATE?	R:	[19:31:12:582264]	0
T:	[19:31:12:888151]	STATE?	R:	[19:31:12:888304]	0
T:	[19:31:13:200453]	STATE?	R:	[19:31:13:200584]	0
T:	[19:31:13:501672]	STATE?	R:	[19:31:13:501805]	0
T:	[19:31:13:810300]	STATE?	R:	[19:31:13:815523]	0
T:	[19:31:14:121511]	STATE?	R:	[19:31:14:121650]	0
T:	[19:31:14:427131]	STATE?	R:	[19:31:14:432347]	0
T:	[19:31:14:729584]	STATE?	R:	[19:31:14:729712]	0
T:	[19:31:15:038388]	STATE?	R:	[19:31:15:043888]	0
T:	[19:31:15:356993]	STATE?	R:	[19:31:15:357149]	0
T:	[19:31:15:679214]	STATE?	R:	[19:31:15:679347]	0
T:	[19:31:15:984873]	STATE?	R:	[19:31:15:985003]	0
T:	[19:31:16:288901]	STATE?	R:	[19:31:16:289293]	0
T:	[19:31:16:591780]	STATE?	R:	[19:31:16:591915]	0
T:	[19:31:16:898223]	STATE?	R:	[19:31:16:898361]	0
T:	[19:31:17:205419]	STATE?	R:	[19:31:17:210691]	0
T:	[19:31:17:526220]	STATE?	R:	[19:31:17:526353]	0
T:	[19:31:17:827408]	STATE?	R:	[19:31:17:827668]	0
T:	[19:31:18:129923]	STATE?	R:	[19:31:18:135138]	0
T:	[19:31:18:433254]	STATE?	R:	[19:31:18:448596]	0
T:	[19:31:18:739357]	STATE?	R:	[19:31:18:739498]	0
T:	[19:31:19:043523]	STATE?	R:	[19:31:19:048737]	0
T:	[19:31:19:345935]	STATE?	R:	[19:31:19:351155]	0
T:	[19:31:19:650074]	STATE?	R:	[19:31:19:650221]	0
T:	[19:31:19:955443]	STATE?	R:	[19:31:19:970696]	0
T:	[19:31:20:257037]	STATE?	R:	[19:31:20:287865]	0
T:	[19:31:20:560676]	STATE?	R:	[19:31:20:571047]	0
T:	[19:31:20:866819]	STATE?	R:	[19:31:20:872035]	0
T:	[19:31:21:185381]	STATE?	R:	[19:31:21:185513]	0
T:	[19:31:21:486658]	STATE?	R:	[19:31:21:486798]	0
T:	[19:31:21:796646]	STATE?	R:	[19:31:21:807423]	0
T:	[19:31:22:099443]	STATE?	R:	[19:31:22:110402]	0
T:	[19:31:22:400531]	STATE?	R:	[19:31:22:400669]	0
T:	[19:31:22:702914]	STATE?	R:	[19:31:22:703050]	0
T:	[19:31:23:039440]	STATE?	R:	[19:31:23:039731]	0
T:	[19:31:23:346655]	STATE?	R:	[19:31:23:346835]	0
T:	[19:31:23:664507]	STATE?	R:	[19:31:23:664696]	0
T:	[19:31:23:966830]	STATE?	R:	[19:31:23:972347]	0
T:	[19:31:24:268436]	STATE?	R:	[19:31:24:268625]	0
T:	[19:31:24:572653]	STATE?	R:	[19:31:24:572829]	0
T:	[19:31:24:877868]	STATE?	R:	[19:31:24:878015]	0
T:	[19:31:25:184286]	STATE?	R:	[19:31:25:184429]	0
T:	[19:31:25:499577]	STATE?	R:	[19:31:25:499712]	0
T:	[19:31:25:815968]	STATE?	R:	[19:31:25:816102]	0
T:	[19:31:26:118446]	STATE?	R:	[19:31:26:118586]	0
T:	[19:31:26:429845]	STATE?	R:	[19:31:26:429991]	0
T:	[19:31:26:738073]	STATE?	R:	[19:31:26:753592]	0
T:	[19:31:27:040577]	STATE?	R:	[19:31:27:040714]	0
T:	[19:31:27:346725]	STATE?	R:	[19:31:27:346864]	0
T:	[19:31:27:650753]	STATE?	R:	[19:31:27:655998]	0
T:	[19:31:27:952764]	STATE?	R:	[19:31:27:958261]	0
T:	[19:31:28:256896]	STATE?	R:	[19:31:28:257037]	0
T:	[19:31:28:558082]	STATE?	R:	[19:31:28:568537]	0
T:	[19:31:28:867182]	STATE?	R:	[19:31:28:872401]	0
T:	[19:31:29:172749]	STATE?	R:	[19:31:29:172883]	0
